Edge ID,Capacity (vehicles/hour)
:558568624_w0,2
:558568626_w0,2
:558568630_w0,2
:558568642_w0,2
:558568656_w0,2
:558568686_w0,2
:558568689_w0,2
:558568735_w0,2
:558568740_w0,2
:558568752_w0,2
:558568757_w0,2
:558568761_w0,2
:558568768_w0,2
:558568770_w0,2
:558568772_w0,2
:558568773_w0,2
:558568776_w0,2
:558568797_w0,2
:5590131452_w0,2
:5590131454_w0,2
:559918057_w0,2
:559918387_w0,2
:559918550_c0,2
:559918550_w0,2
:559918550_w1,2
:559920921_w0,2
:559920925_w0,2
:559920955_w0,2
:559920956_w0,2
:559920967_w0,2
:559920980_w0,2
:559951681_w0,2
:559952405_c0,2
:559952405_c1,2
:559952405_c2,2
:559952405_c3,2
:559952405_w0,2
:559952405_w1,2
:559952405_w2,2
:559952405_w3,2
:559953265_c0,2
:559953265_w0,2
:559953265_w1,2
:559953352_c0,2
:559953352_w0,2
:559953352_w1,2
:559961734_w0,2
:5611874324_w0,2
:5615095230_w0,2
:5615875907_w0,2
:5615901347_c0,2
:5615901347_w0,2
:5615901347_w1,2
:5615901349_c0,2
:5615901349_w0,2
:5615901349_w1,2
:5631181388_w0,2
:5631182470_w0,2
:5631278508_w0,2
:5633207662_w0,2
:5637917276_w0,2
:5637941270_w0,2
:563838695_w0,2
:563838697_w0,2
:563838701_w0,2
:563838705_w0,2
:563838722_w0,2
:5639589342_w0,2
:565436799_c0,2
:565436799_w0,2
:565436799_w1,2
:565436801_w0,2
:565436802_w0,2
:566128655_w0,2
:566128657_c0,2
:566128657_w0,2
:566128657_w1,2
:5663182128_w0,2
:5663182129_w0,2
:5663182132_w0,2
:5666198913_w0,2
:5666198914_c0,2
:5666198914_w0,2
:5666198914_w1,2
:5680435317_w0,2
:5680435549_w0,2
:5680435552_c0,2
:5680435552_w0,2
:5680435552_w1,2
:5680435553_w0,2
:5688749163_w0,2
:5688749174_c0,2
:5688749174_w0,2
:5688749174_w1,2
:5693031794_w0,2
:5696126123_w0,2
:5696126124_w0,2
:5696126127_w0,2
:5696374840_w0,2
:5696374863_w0,2
:5696374870_w0,2
:569955500_w0,2
:569955531_w0,2
:569972575_w0,2
:569972610_w0,2
:569972616_c0,2
:569972616_w0,2
:569972616_w1,2
:569972619_w0,2
:569972716_c0,2
:569972716_c1,2
:569972716_c2,2
:569972716_c3,2
:569972716_w0,2
:569972716_w1,2
:569972716_w2,2
:569972716_w3,2
:569972772_w0,2
:569972817_c0,2
:569972817_w0,2
:569972817_w1,2
:569972819_w0,2
:5700020592_w0,2
:5700020594_c0,2
:5700020594_w0,2
:5700020594_w1,2
:5700020597_w0,2
:5700566068_w0,2
:5706163207_w0,2
:5706166023_w0,2
:5706166033_w0,2
:5709187760_c0,2
:5709187760_w0,2
:5709187760_w1,2
:5709187761_w0,2
:571184250_w0,2
:571528237_w0,2
:571528256_w0,2
:571778879_w0,2
:571779027_w0,2
:571779104_w0,2
:571779113_w0,2
:571779172_w0,2
:571779174_w0,2
:571779181_w0,2
:571779200_w0,2
:571779201_w0,2
:571779205_w0,2
:571784502_w0,2
:5717978865_w0,2
:5717978866_w0,2
:5717978867_w0,2
:5717978868_w0,2
:5717978873_w0,2
:5717978874_c0,2
:5717978874_w0,2
:5717978874_w1,2
:5723248755_w0,2
:5723248756_w0,2
:5723248758_w0,2
:5723248766_w0,2
:5727672363_w0,2
:5727672364_w0,2
:5727672366_w0,2
:5727672369_w0,2
:5727672371_w0,2
:5727672375_w0,2
:5727672379_w0,2
:5727672386_w0,2
:5727672388_w0,2
:5727672390_w0,2
:5727672394_c0,2
:5727672394_w0,2
:5727672394_w1,2
:5727672397_c0,2
:5727672397_w0,2
:5727672397_w1,2
:5727672398_w0,2
:5727672403_w0,2
:5727672409_w0,2
:5741268180_w0,2
:5741268181_w0,2
:5741268182_w0,2
:5741268183_w0,2
:5741268187_w0,2
:5741268189_w0,2
:5741268190_w0,2
:5741268192_w0,2
:5741268194_w0,2
:5741268201_w0,2
:5741268203_w0,2
:5741268205_w0,2
:5743816196_w0,2
:5743816197_w0,2
:5745173522_w0,2
:5745173523_w0,2
:5745173527_w0,2
:5745173530_w0,2
:5745173536_w0,2
:5749462094_w0,2
:5749462097_w0,2
:5749480763_w0,2
:5749480765_w0,2
:5749480766_w0,2
:5757080999_w0,2
:57629434_w0,2
:57629456_w0,2
:57629458_w0,2
:57629467_w0,2
:57629477_w0,2
:57629502_w0,2
:5763688087_w0,2
:5763688091_w0,2
:5763695323_w0,2
:5764245691_w0,2
:57653481_w0,2
:57653486_w0,2
:576701569_c0,2
:576701569_w0,2
:576701569_w1,2
:576717220_w0,2
:576717231_w0,2
:5768530842_w0,2
:5768530846_w0,2
:5775053059_w0,2
:5775053062_c0,2
:5775053062_w0,2
:5775053062_w1,2
:577537233_w0,2
:577537360_w0,2
:577537362_w0,2
:577537363_c0,2
:577537363_c1,2
:577537363_c2,2
:577537363_c3,2
:577537363_w0,2
:577537363_w1,2
:577537363_w2,2
:577537363_w3,2
:577537366_w0,2
:577537367_w0,2
:577537716_w0,2
:5790368739_w0,2
:5790368741_w0,2
:5790368742_w0,2
:5791877636_w0,2
:5791877648_w0,2
:5791898772_w0,2
:5791898775_c0,2
:5791898775_w0,2
:5791898775_w1,2
:5792216235_w0,2
:5792216236_w0,2
:5799287271_w0,2
:5801998360_w0,2
:5801998361_w0,2
:5801998363_w0,2
:5801998364_w0,2
:5801998367_w0,2
:5801998370_w0,2
:5801998373_c0,2
:5801998373_c1,2
:5801998373_c2,2
:5801998373_c3,2
:5801998373_w0,2
:5801998373_w1,2
:5801998373_w2,2
:5801998373_w3,2
:5801998374_c0,2
:5801998374_c1,2
:5801998374_c2,2
:5801998374_c3,2
:5801998374_w0,2
:5801998374_w1,2
:5801998374_w2,2
:5801998374_w3,2
:5801998378_w0,2
:5801998383_c0,2
:5801998383_w0,2
:5801998383_w1,2
:5803911137_w0,2
:5803911138_w0,2
:5803911142_w0,2
:5803911146_w0,2
:5803911683_w0,2
:5803911707_w0,2
:5804752681_c0,2
:5804752681_w0,2
:5804752681_w1,2
:5804752682_w0,2
:5804752689_w0,2
:5804752689_w1,2
:5804752693_w0,2
:5804752703_w0,2
:5804752742_w0,2
:5804752747_w0,2
:5804752748_c0,2
:5804752748_w0,2
:5804752748_w1,2
:5804752749_w0,2
:5804752751_w0,2
:5804752752_w0,2
:5804754258_w0,2
:5804754266_w0,2
:5804777909_w0,2
:5807953581_w0,2
:5807953582_w0,2
:5807953584_w0,2
:5807953601_w0,2
:5807953603_w0,2
:5807953625_w0,2
:5807953629_w0,2
:5807953630_c0,2
:5807953630_w0,2
:5807953630_w1,2
:5807953631_w0,2
:5807953634_w0,2
:5807953635_w0,2
:5807953639_c0,2
:5807953639_w0,2
:5807953639_w1,2
:5807953640_w0,2
:5807953642_w0,2
:5807953786_w0,2
:5807953790_c0,2
:5807953790_w0,2
:5807953790_w1,2
:5808816672_w0,2
:5808816674_w0,2
:5808816687_w0,2
:5808816690_w0,2
:5814559250_w0,2
:5814614979_w0,2
:5817303828_w0,2
:5817303830_w0,2
:5819988606_w0,2
:5825530727_w0,2
:5836572545_c0,2
:5836572545_w0,2
:5836572545_w1,2
:5836825554_w0,2
:5836837578_w0,2
:5836906595_w0,2
:5837186256_w0,2
:5837186263_w0,2
:5839645692_w0,2
:5844594644_w0,2
:5848478605_w0,2
:5857107815_w0,2
:5858991105_w0,2
:5859511283_w0,2
:5877016930_w0,2
:5877016932_w0,2
:5877016944_w0,2
:5877016947_w0,2
:5878452313_w0,2
:5878452315_w0,2
:5878452318_w0,2
:5878452320_w0,2
:5884653251_c0,2
:5884653251_c1,2
:5884653251_c2,2
:5884653251_w0,2
:5884653251_w1,2
:5884653251_w2,2
:5888826346_w0,2
:5888826347_w0,2
:5893991089_c0,2
:5893991089_w0,2
:5893991089_w1,2
:5894026737_w0,2
:5894026740_w0,2
:5894143595_w0,2
:5894266879_w0,2
:5894267726_w0,2
:5894280813_w0,2
:5894280822_w0,2
:5894291474_w0,2
:5894291789_w0,2
:5894379444_c0,2
:5894379444_w0,2
:5894379444_w1,2
:590374579_w0,2
:590374582_w0,2
:5903886779_w0,2
:5903990433_w0,2
:5903990445_w0,2
:5904167665_w0,2
:5904167680_w0,2
:5905268566_w0,2
:5908107554_w0,2
:5908107555_c0,2
:5908107555_w0,2
:5908107555_w1,2
:5908107556_w0,2
:5908107557_c0,2
:5908107557_w0,2
:5908107557_w1,2
:5914889580_w0,2
:5919331890_w0,2
:5919331893_c0,2
:5919331893_w0,2
:5919331893_w1,2
:5920088290_w0,2
:5922315565_w0,2
:5922315704_w0,2
:5922315705_w0,2
:592823618_c0,2
:592823618_w0,2
:592823618_w1,2
:592823630_c0,2
:592823630_w0,2
:592823630_w1,2
:5939242326_w0,2
:5940694894_w0,2
:5940694895_w0,2
:5948325886_w0,2
:5948325887_w0,2
:597825599_w0,2
:597825608_w0,2
:597825610_w0,2
:597825619_w0,2
:597825623_w0,2
:597825625_w0,2
:597825626_w0,2
:597825649_w0,2
:597825651_w0,2
:597825653_w0,2
:597825658_w0,2
:597825668_w0,2
:597825669_w0,2
:597825670_w0,2
:597825672_w0,2
:597825674_w0,2
:597825680_w0,2
:597825682_w0,2
:597825698_w0,2
:597825711_w0,2
:597832574_w0,2
:597832584_w0,2
:597832596_w0,2
:597832601_w0,2
:5983158432_w0,2
:5983158439_w0,2
:5983158451_w0,2
:5983158482_w0,2
:5983158483_w0,2
:5983158629_w0,2
:5983158642_w0,2
:5983158649_w0,2
:5983158656_w0,2
:5983158657_w0,2
:6002794086_c0,2
:6002794086_w0,2
:6002794086_w1,2
:6002794088_w0,2
:6002797819_w0,2
:6002797827_w0,2
:6002797829_w0,2
:60128133_w0,2
:6029024354_w0,2
:60356957_c0,2
:60356957_c1,2
:60356957_c2,2
:60356957_c3,2
:60356957_w0,2
:60356957_w1,2
:60356957_w2,2
:60356957_w3,2
:60356961_w0,2
:60359518_c0,2
:60359518_w0,2
:60359518_w1,2
:6042844218_w0,2
:6042844219_c0,2
:6042844219_c1,2
:6042844219_c2,2
:6042844219_w0,2
:6042844219_w1,2
:6042844219_w2,2
:6042844220_w0,2
:6042844222_c0,2
:6042844222_w0,2
:6042844222_w1,2
:6042844224_c0,2
:6042844224_w0,2
:6042844224_w1,2
:6042845008_w0,2
:6042845009_w0,2
:6042845010_c0,2
:6042845010_w0,2
:6042845010_w1,2
:60476803_c0,2
:60476803_w0,2
:60476803_w1,2
:60476831_w0,2
:60476832_w0,2
:60476833_w0,2
:60476834_w0,2
:60476836_w0,2
:6050920322_w0,2
:6051639072_w0,2
:6051639076_w0,2
:6051749119_w0,2
:6063679584_w0,2
:6063681585_w0,2
:6068987112_w0,2
:6068987113_w0,2
:6070674208_w0,2
:6070674213_w0,2
:6086177809_w0,2
:60911725_w0,2
:60911728_w0,2
:60911730_w0,2
:60911732_c0,2
:60911732_w0,2
:60911732_w1,2
:60911750_c0,2
:60911750_w0,2
:60911750_w1,2
:6093542967_w0,2
:6093542972_w0,2
:6093542973_w0,2
:6093542974_w0,2
:611555106_c0,2
:611555106_w0,2
:611555106_w1,2
:611556233_c0,2
:611556233_w0,2
:611556233_w1,2
:6129112408_w0,2
:6141167016_w0,2
:6141167026_w0,2
:6141167029_w0,2
:6141167040_w0,2
:6141170083_w0,2
:6141180289_w0,2
:6141191682_w0,2
:6141191684_w0,2
:6141191889_w0,2
:614824703_w0,2
:6157325192_w0,2
:6157328166_w0,2
:6157377278_w0,2
:6157377280_w0,2
:6173019802_w0,2
:6173019804_w0,2
:618740564_w0,2
:618740573_w0,2
:618740597_w0,2
:618740604_w0,2
:618740621_w0,2
:618740643_w0,2
:618743697_c0,2
:618743697_w0,2
:618743697_w1,2
:618743715_w0,2
:618743736_c0,2
:618743736_w0,2
:618743736_w1,2
:618743737_c0,2
:618743737_w0,2
:618743737_w1,2
:618743745_w0,2
:618743746_w0,2
:618743749_w0,2
:618743756_c0,2
:618743756_w0,2
:618743756_w1,2
:619131173_w0,2
:619131176_w0,2
:619134387_w0,2
:619134498_w0,2
:619134500_w0,2
:619134676_c0,2
:619134676_w0,2
:619134676_w1,2
:619134694_w0,2
:619134803_w0,2
:619135049_w0,2
:619135050_w0,2
:619135541_w0,2
:619135547_w0,2
:619135558_w0,2
:619148143_w0,2
:619148169_w0,2
:619148172_w0,2
:619148757_w0,2
:619150143_w0,2
:619153976_w0,2
:619153989_w0,2
:619153993_w0,2
:619153996_w0,2
:619220206_w0,2
:619220220_w0,2
:619220222_w0,2
:619220224_w0,2
:619220228_w0,2
:619220233_w0,2
:6192556421_w0,2
:619370417_w0,2
:619370441_w0,2
:619370472_w0,2
:619370541_w0,2
:619370554_w0,2
:619375125_c0,2
:619375125_w0,2
:619375125_w1,2
:619375191_w0,2
:619375206_w0,2
:619381835_c0,2
:619381835_w0,2
:619381835_w1,2
:619383249_w0,2
:619384805_w0,2
:619387510_w0,2
:619387675_w0,2
:619393109_w0,2
:619394462_w0,2
:619394490_w0,2
:619396127_w0,2
:619396187_w0,2
:619396449_w0,2
:619396458_w0,2
:619396466_w0,2
:619396470_w0,2
:619396939_w0,2
:619722935_w0,2
:619724050_w0,2
:619731500_w0,2
:619731504_w0,2
:620019752_w0,2
:620019753_c0,2
:620019753_w0,2
:620019753_w1,2
:620019762_w0,2
:620019772_w0,2
:6211063073_w0,2
:6211063081_w0,2
:622068765_w0,2
:622068768_w0,2
:6225071770_w0,2
:6225071771_w0,2
:6225071772_w0,2
:6225072486_w0,2
:6225072489_w0,2
:622977760_c0,2
:622977760_w0,2
:622977760_w1,2
:622977766_c0,2
:622977766_w0,2
:622977766_w1,2
:623028894_w0,2
:623028898_c0,2
:623028898_w0,2
:623028898_w1,2
:623030089_w0,2
:623030090_w0,2
:623030095_w0,2
:623030097_w0,2
:623030102_w0,2
:623030953_w0,2
:623031719_w0,2
:623033115_w0,2
:623909098_w0,2
:623909099_c0,2
:623909099_w0,2
:623909099_w1,2
:623912854_w0,2
:623912885_w0,2
:623912886_w0,2
:623916499_w0,2
:623916509_c0,2
:623916509_w0,2
:623916509_w1,2
:623916514_c0,2
:623916514_w0,2
:623916514_w1,2
:623916986_w0,2
:624114268_c0,2
:624114268_w0,2
:624114268_w1,2
:6242248271_w0,2
:6256455754_w0,2
:6256455755_w0,2
:625871772_w0,2
:625891362_w0,2
:6267874666_w0,2
:626818260_w0,2
:627373739_w0,2
:627373741_w0,2
:627373743_w0,2
:627373744_w0,2
:627375719_w0,2
:627375749_w0,2
:627379012_w0,2
:627379610_w0,2
:627380447_w0,2
:627380463_w0,2
:627559853_w0,2
:6280920520_w0,2
:6280920521_w0,2
:6280920522_w0,2
:6280920524_w0,2
:6280920525_w0,2
:6280920526_w0,2
:6280920527_w0,2
:6280920529_w0,2
:6280920539_w0,2
:6280920541_w0,2
:6280920542_w0,2
:6280920556_w0,2
:628597793_w0,2
:628597865_w0,2
:628597987_w0,2
:628598211_w0,2
:628886165_w0,2
:628886196_w0,2
:629128998_w0,2
:629129003_w0,2
:629134550_w0,2
:6306685922_w0,2
:631932147_w0,2
:6328736685_w0,2
:6328736686_w0,2
:633422669_w0,2
:635387889_w0,2
:6354314606_w0,2
:6354324402_w0,2
:6367339938_w0,2
:6370728878_w0,2
:6374252655_w0,2
:6374252657_w0,2
:6389215059_w0,2
:6389215064_w0,2
:6391868161_w0,2
:6391868702_w0,2
:639640910_w0,2
:639640914_c0,2
:639640914_w0,2
:639640914_w1,2
:639640916_c0,2
:639640916_w0,2
:639640916_w1,2
:641272453_w0,2
:641273118_w0,2
:641273154_w0,2
:641273171_w0,2
:641273175_w0,2
:642989825_c0,2
:642989825_c1,2
:642989825_c2,2
:642989825_c3,2
:642989825_w0,2
:642989825_w1,2
:642989825_w2,2
:642989825_w3,2
:6431086642_w0,2
:6431086645_w0,2
:6440989214_w0,2
:6440989231_w0,2
:6440989246_w0,2
:6465379791_w0,2
:6467427656_w0,2
:6467427665_w0,2
:6467427666_w0,2
:6481002820_w0,2
:6481002850_w0,2
:6482686245_c0,2
:6482686245_w0,2
:6482686245_w1,2
:6482686253_w0,2
:6487713281_w0,2
:6490100112_w0,2
:6504252909_w0,2
:6512655273_w0,2
:6512655276_w0,2
:6531995050_c0,2
:6531995050_c1,2
:6531995050_c2,2
:6531995050_w0,2
:6531995050_w1,2
:6531995050_w2,2
:6531995053_c0,2
:6531995053_c1,2
:6531995053_c2,2
:6531995053_c3,2
:6531995053_w0,2
:6531995053_w1,2
:6531995053_w2,2
:6531995053_w3,2
:6549748842_c0,2
:6549748842_c1,2
:6549748842_c2,2
:6549748842_c3,2
:6549748842_w0,2
:6549748842_w1,2
:6549748842_w2,2
:6549748842_w3,2
:6549796136_w0,2
:6550666441_w0,2
:6565796305_w0,2
:6565796311_c0,2
:6565796311_w0,2
:6565796311_w1,2
:6565796323_w0,2
:6565796326_w0,2
:6573109092_w0,2
:6573109101_w0,2
:6573109102_w0,2
:6576842661_w0,2
:6576842663_w0,2
:6576842669_w0,2
:6576843519_w0,2
:6576843520_c0,2
:6576843520_w0,2
:6576843520_w1,2
:6576846873_w0,2
:6579724635_w0,2
:658713247_w0,2
:658714307_w0,2
:658723447_w0,2
:658723482_w0,2
:658729076_w0,2
:658729345_w0,2
:659044276_w0,2
:659044286_w0,2
:659044290_w0,2
:659044291_w0,2
:659044394_w0,2
:659044754_w0,2
:659044757_w0,2
:659044812_c0,2
:659044812_w0,2
:659044812_w1,2
:659047189_w0,2
:659047199_w0,2
:659047239_w0,2
:659047241_w0,2
:659047267_w0,2
:659047331_w0,2
:659047337_w0,2
:661084355_w0,2
:661084357_w0,2
:663562948_w0,2
:663563190_w0,2
:663889361_w0,2
:663945585_w0,2
:663945587_w0,2
:663945609_w0,2
:664509251_w0,2
:664509269_w0,2
:664509274_w0,2
:664510838_w0,2
:664510840_w0,2
:664511242_w0,2
:664511891_w0,2
:664512008_w0,2
:664964041_w0,2
:664964102_w0,2
:664964621_w0,2
:664964631_c0,2
:664964631_w0,2
:664964631_w1,2
:665377825_w0,2
:665377827_w0,2
:665377832_c0,2
:665377832_w0,2
:665377832_w1,2
:665380129_w0,2
:665380709_w0,2
:665380711_w0,2
:665380714_w0,2
:665380720_w0,2
:665381100_w0,2
:665382678_w0,2
:665382682_w0,2
:665382688_w0,2
:665382702_w0,2
:665382710_w0,2
:665382715_w0,2
:665383358_w0,2
:665383642_w0,2
:665385395_w0,2
:665385404_w0,2
:665386532_w0,2
:665388097_w0,2
:665388735_w0,2
:665393895_w0,2
:665394466_w0,2
:665394639_w0,2
:665450159_c0,2
:665450159_w0,2
:665450159_w1,2
:665450160_c0,2
:665450160_w0,2
:665450160_w1,2
:665453707_c0,2
:665453707_c1,2
:665453707_w0,2
:665453707_w1,2
:665453707_w2,2
:6657745315_w0,2
:6657864682_c0,2
:6657864682_w0,2
:6657864682_w1,2
:665992384_c0,2
:665992384_w0,2
:665992384_w1,2
:665992451_c0,2
:665992451_w0,2
:665992451_w1,2
:667529345_c0,2
:667529345_w0,2
:667529345_w1,2
:6684951906_w0,2
:6688213277_c0,2
:6688213277_w0,2
:6688213277_w1,2
:6689784085_c0,2
:6689784085_w0,2
:6689784085_w1,2
:6689784093_w0,2
:6695320361_w0,2
:6695320367_c0,2
:6695320367_w0,2
:6695320367_w1,2
:6697207709_w0,2
:6697207723_w0,2
:669902202_c0,2
:669902202_w0,2
:669902202_w1,2
:670214277_w0,2
:670216791_w0,2
:670216792_c0,2
:670216792_w0,2
:670216792_w1,2
:670216794_c0,2
:670216794_w0,2
:670216794_w1,2
:670650250_w0,2
:671038536_w0,2
:671348959_w0,2
:671354160_w0,2
:6716407364_w0,2
:6716938512_w0,2
:6717140253_c0,2
:6717140253_w0,2
:6717140253_w1,2
:671731725_w0,2
:671731729_w0,2
:671731733_w0,2
:671731981_w0,2
:671732005_w0,2
:671732049_w0,2
:671732054_w0,2
:671732056_w0,2
:671732059_w0,2
:671732196_w0,2
:671732197_w0,2
:67191088_c0,2
:67191088_w0,2
:67191088_w1,2
:67191091_w0,2
:6720525715_w0,2
:6720525729_w0,2
:6720525745_c0,2
:6720525745_w0,2
:6720525745_w1,2
:6720525750_c0,2
:6720525750_w0,2
:6720525750_w1,2
:6720525754_w0,2
:6720525755_w0,2
:672241578_c0,2
:672241578_w0,2
:672241578_w1,2
:672301698_w0,2
:672301723_w0,2
:672301732_w0,2
:672301740_w0,2
:672301827_w0,2
:672594225_w0,2
:672594236_w0,2
:672660405_w0,2
:672660418_w0,2
:672660422_w0,2
:672660433_w0,2
:672660802_w0,2
:672662184_w0,2
:672662337_w0,2
:672667152_w0,2
:672667161_w0,2
:6727274392_w0,2
:6727274393_w0,2
:672792727_w0,2
:672792949_w0,2
:672792953_w0,2
:672824055_w0,2
:672969467_w0,2
:672969470_w0,2
:672985884_w0,2
:672986170_w0,2
:672986198_w0,2
:672987054_w0,2
:673461423_w0,2
:673461432_w0,2
:673461451_w0,2
:673461452_w0,2
:673536957_w0,2
:673667815_w0,2
:673667817_w0,2
:673667823_w0,2
:673667845_w0,2
:673667848_w0,2
:673667878_w0,2
:673668011_c0,2
:673668011_w0,2
:673668011_w1,2
:673668026_w0,2
:673668028_w0,2
:673693285_w0,2
:673693289_w0,2
:673693292_c0,2
:673693292_w0,2
:673693292_w1,2
:673693328_w0,2
:673693336_w0,2
:673693367_w0,2
:673702480_w0,2
:673702601_w0,2
:673702616_w0,2
:673853900_w0,2
:673855817_w0,2
:673855818_w0,2
:673855826_w0,2
:673855828_w0,2
:674119835_w0,2
:674126469_w0,2
:674126472_c0,2
:674126472_w0,2
:674126472_w1,2
:674156712_w0,2
:674156714_w0,2
:674156716_w0,2
:674156717_w0,2
:674156733_w0,2
:674156735_w0,2
:674156737_w0,2
:674156743_w0,2
:674156764_w0,2
:674156765_w0,2
:674156793_w0,2
:674156802_w0,2
:674156815_w0,2
:674156816_w0,2
:674156817_w0,2
:674156818_w0,2
:674156830_w0,2
:674156831_w0,2
:674156846_w0,2
:674156847_w0,2
:674156852_w0,2
:674156853_w0,2
:674156859_w0,2
:674156865_w0,2
:674156870_w0,2
:674156887_w0,2
:674156902_w0,2
:674156921_w0,2
:674156968_w0,2
:674156990_w0,2
:674156993_w0,2
:674157002_w0,2
:674168803_w0,2
:674168861_w0,2
:674168871_w0,2
:674168888_w0,2
:674168904_w0,2
:674168923_w0,2
:674201859_w0,2
:674201889_w0,2
:674201917_w0,2
:674201918_w0,2
:674201965_w0,2
:674201999_w0,2
:674202021_w0,2
:674202030_w0,2
:674202032_w0,2
:674202078_w0,2
:674202088_w0,2
:674202093_w0,2
:674202099_w0,2
:674202101_w0,2
:674211811_w0,2
:674211814_w0,2
:67437669_w0,2
:674381924_w0,2
:674381927_w0,2
:6746721162_w0,2
:675629262_c0,2
:675629262_w0,2
:675629262_w1,2
:675629263_c0,2
:675629263_w0,2
:675629263_w1,2
:675629264_w0,2
:675629270_c0,2
:675629270_w0,2
:675629270_w1,2
:675629273_c0,2
:675629273_w0,2
:675629273_w1,2
:675629274_c0,2
:675629274_w0,2
:675629274_w1,2
:6761540833_c0,2
:6761540833_w0,2
:6761540833_w1,2
:6761540844_c0,2
:6761540844_c1,2
:6761540844_c2,2
:6761540844_w0,2
:6761540844_w1,2
:6761540844_w2,2
:6761540851_w0,2
:6761540852_w0,2
:6761540855_w0,2
:6761540862_w0,2
:6761540863_w0,2
:6761551888_w0,2
:6761551889_w0,2
:6761551890_w0,2
:6761551891_w0,2
:6761551892_w0,2
:6761551893_w0,2
:6761551894_c0,2
:6761551894_w0,2
:6761551894_w1,2
:6761551910_c0,2
:6761551910_w0,2
:6761551910_w1,2
:676818017_w0,2
:676834501_c0,2
:676834501_w0,2
:676834501_w1,2
:676834506_w0,2
:676834512_c0,2
:676834512_w0,2
:676834512_w1,2
:676834514_c0,2
:676834514_w0,2
:676834514_w1,2
:677288634_w0,2
:677606643_w0,2
:677606644_w0,2
:678684518_w0,2
:678684604_w0,2
:679164551_w0,2
:679164555_w0,2
:679164581_w0,2
:679169017_w0,2
:679634197_c0,2
:679634197_w0,2
:679634197_w1,2
:679672176_w0,2
:679672400_w0,2
:679672408_w0,2
:679983178_c0,2
:679983178_w0,2
:679983178_w1,2
:680350347_w0,2
:6809861628_w0,2
:6809861632_w0,2
:6809861634_w0,2
:681316477_w0,2
:681316948_w0,2
:681316950_w0,2
:681316957_c0,2
:681316957_w0,2
:681316957_w1,2
:681316962_w0,2
:681316991_w0,2
:681316992_w0,2
:681317012_w0,2
:681317013_w0,2
:681317831_w0,2
:681317832_w0,2
:681318858_w0,2
:681319393_w0,2
:681319395_w0,2
:681320172_w0,2
:681320173_w0,2
:6815110024_w0,2
:683088041_w0,2
:683088055_w0,2
:683088072_w0,2
:683089269_w0,2
:683091000_w0,2
:683092097_w0,2
:683300750_w0,2
:683311971_w0,2
:6834047863_w0,2
:683407732_c0,2
:683407732_w0,2
:683407732_w1,2
:683407753_c0,2
:683407753_w0,2
:683407753_w1,2
:683407831_c0,2
:683407831_w0,2
:683407831_w1,2
:683407860_w0,2
:684509623_w0,2
:685104415_w0,2
:6855198989_c0,2
:6855198989_w0,2
:6855198989_w1,2
:6855198990_w0,2
:6869193007_w0,2
:687044267_w0,2
:687044268_w0,2
:687044275_w0,2
:687044276_w0,2
:687044281_w0,2
:687044285_w0,2
:687044286_w0,2
:687044291_w0,2
:687044309_w0,2
:687044332_w0,2
:687044340_w0,2
:687166285_w0,2
:687166306_w0,2
:687166309_w0,2
:687166310_w0,2
:687166311_w0,2
:687166312_w0,2
:687166313_w0,2
:687174301_w0,2
:687174302_w0,2
:6872658799_w0,2
:687289244_w0,2
:687290824_w0,2
:687995145_w0,2
:687995148_w0,2
:687995152_w0,2
:687995175_w0,2
:687995184_w0,2
:687995185_w0,2
:687995186_w0,2
:687995187_w0,2
:687995199_w0,2
:687995220_w0,2
